index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s
135328,130.4375,33.5500000000008,0.21202945709228516,0.5171089172363281,0.23570823669433594,0.6497926712036133,1.1200408935546875,1.1094131469726562,0.9892063140869141,1.1189918518066406,1.3574934005737305,1.3658485412597656,1.5346088409423828,1.6289987564086914
