index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21
135328,130.4375,33.5500000000008,16.00786376953124,18.339803466796866,20.71825195312499,22.58385253906249,23.539388427734366,23.97618652343749
