index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
135328,130.4375,33.5500000000008,22.18407226562499,22.203450927734366,22.07524658203124,21.912740478515616,21.40483642578124,19.804219970703116,18.091939697265616,17.056661376953116,16.33897949218749,15.896169433593741,15.494466552734366,15.258199462890616,14.917623291015616,14.501149902343741,14.782277832031241,14.897695312499991,14.899526367187491,14.883992919921866
