index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
135328,130.4375,33.5500000000008,1.488652229309082,1.7147092819213867,1.7602930068969727,1.443222999572754,1.2164783477783203,1.431833267211914,1.212869644165039,0.94158935546875,0.8745441436767578,0.7586345672607422,0.7002010345458984,0.7601947784423828,0.3030433654785156,-0.49123287200927734,-1.2678136825561523,-1.1531295776367188,-1.1635551452636719,-1.0623579025268555
