index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s
135328,130.4375,33.5500000000008,-1.2556524276733398,-1.3817777633666992,-1.3936920166015625,-0.8535633087158203,-0.16686153411865234,-0.0022754669189453125
