index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,-0.4223194122314453,-0.15725231170654297,0.13300800323486328,0.40505218505859375,0.45021629333496094,0.1847982406616211
