index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,0.6393289566040039,0.9477815628051758,1.6353082656860352,2.007068634033203,2.3535404205322266,2.464583396911621
