index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
135328,130.4375,33.5500000000008,0.11076068878173828,-0.0020208358764648438,-1.4987621307373047,-1.5849504470825195,-1.8294782638549805,-1.399052619934082,-1.728464126586914,-1.8333215713500977,-1.51739501953125,-1.2200727462768555,-0.4600105285644531,-0.356048583984375,0.099700927734375,0.16645145416259766,-0.02440929412841797,0.4613523483276367
