index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,0.5566816329956055,0.524113655090332,0.787775993347168,0.8114442825317383,0.9035158157348633,0.8622703552246094
