index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21
135328,130.4375,33.5500000000008,15.584951171874991,14.707937011718741,14.162923583984366,13.339162597656241,12.687398681640616,12.640859374999991
