index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
135328,130.4375,33.5500000000008,-2.4238109588623047,-2.5403366088867188,-2.6523427963256836,-2.877760887145996,-2.8372802734375,-2.6619625091552734,-2.4164819717407227,-2.308727264404297,-2.012314796447754,-1.5002059936523438,-0.8571395874023438,-0.7941646575927734,-0.6805696487426758,-0.5237216949462891,-0.2245035171508789,0.3147096633911133
