index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
135328,130.4375,33.5500000000008,-0.47545909881591797,-0.0929412841796875,1.1792058944702148,1.8216447830200195,1.700160026550293,1.3654870986938477,0.7916707992553711,0.06326007843017578,0.17584705352783203,0.678797721862793,-0.5548057556152344,-0.6729335784912109,-0.6209983825683594,-0.8350858688354492,-0.9058628082275391,-0.546234130859375,-0.9993705749511719,-1.0737037658691406
