index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,12.735616455078116,12.449727783203116,12.754201660156241,12.382253417968741,12.089895019531241,12.462239990234366,12.798574218749991,14.121572265624991,16.153768310546866,17.411397705078116,18.052205810546866,18.794637451171866
