index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
135328,130.4375,33.5500000000008,21.87566162109374,22.066915283203116,21.758199462890616,20.212850341796866,18.889913330078116,17.546834716796866,16.32060791015624,15.299031982421866,14.524556884765616,14.170308837890616,13.616140136718741,13.724782714843741,13.434743652343741,13.402883300781241,13.051961669921866,12.903341064453116,12.910512695312491,13.015035400390616
