,Year,Month,Day,Hour,Minute,Temperature(2m)[ÅãC],Mean Sea Level Pressure[hpa],Radiation[W/m2],Wind Speed(10m)[m/s],Wind Direction(10m),Wind Speed(80m)[m/s],Wind Direction(80m),Time,ts,É÷,n,É¬ the solar declination,cosÉ∆,É∆(radian),É∆(degree),cosÉ∆z,É∆z(radian),É∆z(degree),Gon(the extraterrestrial normal radiation)[kW/m2],Go(the extraterrestrial horizontal radiation)[kW/m2],_Go(the extraterrestrial horizontal radiation averaged over the time step )[kW/m2],the global horizontal radiation[kW/m2],kt(the clearness index),_Gd(the diffuse radiation)[kW/m2],_Gb(the beam radiation)[kW/m2],_G,Rb,Af,f,_Gt,temperature[K],Tc(the PV cell temperature)[K],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh],V_COE[power law],Éœ(air dencity),Wind Speed(30.5)[m/s],Pwt[kW],Pwt_STP[kW]
45,2019,4,16,21,0,13.56,1017.4,0.0,0.36,213.69,0.71,225.0,2019-04-16 21:00:00,21,135,106,9.783189981258822,-0.6957759491491069,2.3402959827106904,134.08908262074402,-0.48867155162986226,2.0813627962416623,119.25330386019478,1.355668565028092,0.6624766611681067,0.880624180986452,0.0,0.0,0.0,0.0,0.0,1.423811037963006,0.0,0.0,0.0,286.71,286.71,13.560000000000002,0.0,0.32660737268745654,1.2364227739498581,0.5181773180578735,0.0,0.0
46,2019,4,16,22,0,14.7,1017.5,0.0,1.03,150.95,1.12,169.7,2019-04-16 22:00:00,22,150,106,9.783189981258822,-0.8523806391049085,2.591317439920404,148.47155268608444,-0.6194917526627912,2.2388914182379622,128.27902905309446,1.355668565028092,0.839825495379104,1.0258722114885743,0.0,0.0,0.0,0.0,0.0,1.375935410667018,0.0,0.0,0.0,287.84999999999997,287.84999999999997,14.699999999999989,0.0,0.040284798291462,1.2316470964903203,1.0773260121190396,0.0,0.0
47,2019,4,16,23,0,15.16,1017.3,0.0,0.98,156.04,1.3,180.0,2019-04-16 23:00:00,23,165,106,9.783189981258822,-0.9508264627411792,2.826689770153133,161.95739382257923,-0.7017287689525586,2.3486174653667584,134.56586845622806,1.355668565028092,0.9513116332448447,1.154102935355722,0.0,0.0,0.0,0.0,0.0,1.3549771718215833,0.0,0.0,0.0,288.31,288.31,15.160000000000025,0.0,0.13588598963774884,1.2294402910533415,1.1403433614489666,0.0,0.0
48,2019,4,17,0,0,14.88,1016.6,0.0,1.25,151.39,1.51,187.59,2019-04-17 00:00:00,0,-180,107,10.148587645307613,-0.9832625794517394,2.9583751856624967,169.50241235469238,-0.7254033525283202,2.382416532504368,136.50241235469238,1.3549186288798292,0.9828625157925029,1.0991324378993697,0.0,0.0,0.0,0.0,0.0,1.3554701339946622,0.0,0.0,0.0,288.03,288.03,14.879999999999995,0.0,0.09087348488766395,1.2297886604678836,1.3833116265447165,0.0,0.0
49,2019,4,17,1,0,14.75,1016.4,0.0,1.26,161.57,1.97,210.47,2019-04-17 01:00:00,1,-165,107,10.148587645307613,-0.9497221486595604,2.8231435890015857,161.75421260920675,-0.6973852523028272,2.3425389827972514,134.21759705915147,1.3549186288798292,0.9449002698511605,1.024072275787581,0.0,0.0,0.0,0.0,0.0,1.3618328542559435,0.0,0.0,0.0,287.9,287.9,14.75,0.0,0.21492396531881997,1.2301019154686164,1.6012464761048528,0.0,0.0
50,2019,4,17,2,0,14.38,1016.1,0.0,1.32,188.75,2.83,225.0,2019-04-17 02:00:00,2,-150,107,10.148587645307613,-0.8513865812133278,2.589419406492204,148.3628033812738,-0.6152403388546158,2.2334871242015306,127.96938581355921,1.3549186288798292,0.8336005963524578,0.8790671775691449,0.0,0.0,0.0,0.0,0.0,1.3838276319760536,0.0,0.0,0.0,287.53,287.53,14.379999999999995,0.0,0.36675470782447633,1.2313212946360028,1.986978543057446,0.0,0.0
51,2019,4,17,3,0,14.43,1015.9,0.0,1.24,194.04,2.76,226.47,2019-04-17 03:00:00,3,-135,107,10.148587645307613,-0.6949572835272932,2.3391568191559178,134.02381335688045,-0.4845666522842934,2.076664032847179,118.98408454876031,1.3549186288798292,0.6565483841139239,0.6739990010553869,0.0,0.0,0.0,0.0,0.0,1.4341830587210207,0.0,0.0,0.0,287.58,287.58,14.430000000000007,0.0,0.3847760487970979,1.2308648912843039,1.904446003940065,0.0,0.0
52,2019,4,17,4,0,13.8,1015.6,0.0,1.17,160.02,1.8,213.69,2019-04-17 04:00:00,4,-120,107,10.148587645307613,-0.4910946537271229,2.0841422601152515,119.41255540946052,-0.31426938838315016,1.890483278189157,108.316713080295,1.3549186288798292,0.4258094488070005,0.4228428035845369,0.0,0.0,0.0,0.0,0.0,1.562655071986812,0.0,0.0,0.0,286.95,286.95,13.800000000000011,0.0,0.20716279224875678,1.2332029824666855,1.4740586674109957,0.0,0.0
53,2019,4,17,5,0,13.45,1015.8,0.0,1.22,145.01,1.02,191.31,2019-04-17 05:00:00,5,-105,107,10.148587645307613,-0.253691593134774,1.827291130678548,104.69606972956899,-0.11595402425651428,1.6870117760179064,96.65865475469539,1.3549186288798292,0.15710826755873494,0.14271446495899265,0.0,0.0,0.0,0.0,0.0,2.1878636361387143,0.0,0.0,0.0,286.59999999999997,286.59999999999997,13.449999999999989,0.0,-0.08610399853046355,1.2349521361827118,1.1083059838007243,0.0,0.0
54,2019,4,17,6,0,13.09,1015.7,1.78,1.36,107.1,1.02,101.31,2019-04-17 06:00:00,6,-90,107,10.148587645307613,0.0010732719974933156,1.5697230545913505,89.93850603246811,0.09686457576201961,1.4737796319183691,84.44135284126651,1.3549186288798292,0.131243618178502,0.14729573147788294,0.0017800000000000001,0.012084532132333207,0.0017780640579524002,1.935942047599868e-06,0.0017800000000000001,0.01108012902601431,2.85156000000013e-07,0.03297890070802904,0.001664609699567083,286.23999999999995,286.2791738149298,13.1291738149298,0.266863650739673,-0.13834583309294793,1.2363835907783338,1.1655691486993764,0.0,0.0
55,2019,4,17,7,0,14.82,1015.2,125.49,1.3,90.0,2.01,63.43,2019-04-17 07:00:00,7,-75,107,10.148587645307613,0.2558381371297604,1.3120817320141178,75.17674562062406,0.3096831757805533,1.2559365170669488,71.95986176429645,1.3549186288798292,0.4195955039157385,0.42742407010342764,0.12549,0.2935960063494647,0.1200748995032684,0.0054151004967315924,0.12549,0.826128628024183,0.00231454429433211,0.20772975113782385,0.11738541646043439,287.96999999999997,290.7324701340355,17.582470134035532,18.608973193354775,0.20956129271682467,1.2283509497396108,1.6422295130089932,0.0,0.0
56,2019,4,17,8,0,17.94,1015.1,330.19,2.66,34.29,3.05,23.2,2019-04-17 08:00:00,8,-60,107,10.148587645307613,0.4932411977221097,1.054984518257519,60.446160347798184,0.5079985399071896,1.0379367431450313,59.46939478376447,1.3549186288798292,0.6882966851640044,0.6785802675742773,0.33019,0.48658945120867,0.22806305164570137,0.10212694835429861,0.33019,0.9709500303135202,0.06930133194080434,0.5561452334444088,0.3174555741799549,291.09,298.56078784570155,25.410787845701577,49.32851403868167,0.06579433231635294,1.2150653742517463,2.8625021477524286,0.04764313941889062,0.048032679578316216
57,2019,4,17,9,0,19.08,1014.9,517.09,3.62,27.98,3.71,27.26,2019-04-17 09:00:00,9,-45,107,10.148587645307613,0.6971038275222798,0.7994462652323998,45.80489694531271,0.6782958038083327,0.8253554825886331,47.28938575031198,1.3549186288798292,0.9190356204709277,0.8836484440880347,0.51709,0.5851761562638866,0.24633080481431496,0.2707591951856851,0.51709,1.027728350386879,0.23925594154835914,0.7236166276272381,0.5223139964050535,292.22999999999996,304.52178938206555,31.37178938206557,79.91134995474378,0.01180982984586592,1.210086895184584,3.6679893770572134,0.1535071752703766,0.1553989969270159
58,2019,4,17,10,0,20.07,1014.5,682.63,4.1,34.08,3.83,40.76,2019-04-17 10:00:00,10,-30,107,10.148587645307613,0.8535331252083144,0.5480673030712295,31.401943355098833,0.808969490378655,0.6283993448492162,36.00463030864608,1.3549186288798292,1.0960878327094614,1.0286535423064727,0.68263,0.663615077307166,0.21237658443525997,0.47025341556474,0.68263,1.0550869165767927,0.48372784170238753,0.8299908296802943,0.718279161816427,293.21999999999997,310.1235029414132,36.973502941413244,108.27824491953456,-0.032759839193496294,1.2055259551104676,3.9529222460810587,0.19095549519922483,0.19404018688060123
59,2019,4,17,11,0,20.29,1013.8,728.91,3.58,35.91,3.04,43.67,2019-04-17 11:00:00,11,-15,107,10.148587645307613,0.9518686926545471,0.31152028758590283,17.848797711373884,0.8911144038268664,0.47100121727860617,26.986381895588398,1.3549186288798292,1.2073875062081643,1.1037137044182592,0.72891,0.660415828019632,0.2312278412919655,0.49768215870803445,0.72891,1.068177877685259,0.5492986190105207,0.8263025287679763,0.7766671213929992,293.44,311.71756625678194,38.56756625678196,116.58317770234041,-0.07862942127355699,1.2037909559653317,3.2794635674251436,0.10244378314730458,0.1042486934575892
60,2019,4,17,12,0,21.28,1013.3,517.98,2.11,31.43,1.35,48.01,2019-04-17 12:00:00,12,0,107,10.148587645307613,0.985409123446726,0.1710350697483758,9.799587645307597,0.9191325040523594,0.40492358340975276,23.200412354692393,1.3549186288798292,1.2453497521495067,1.1037137044182592,0.51798,0.46930648584545276,0.3754965156256907,0.1424834843743093,0.51798,1.0721077963211616,0.15726097435719008,0.5244761789783635,0.5188383731510876,294.42999999999995,306.63999638148886,33.48999638148888,78.93853941621045,-0.21476119721878473,1.199151588121429,1.6606329160292117,0.0,0.0
61,2019,4,17,13,0,19.36,1013.2,382.7,1.4,4.09,0.72,326.31,2019-04-17 13:00:00,13,15,107,10.148587645307613,0.9518686926545471,0.31152028758590283,17.848797711373884,0.8911144038268664,0.47100121727860617,26.986381895588398,1.3549186288798292,1.2073875062081643,1.0286535423064727,0.3827,0.372039743470771,0.33767570633355115,0.045024293666448834,0.3827,1.068177877685259,0.046314399169839475,0.3430000813860026,0.36935948551309544,292.51,301.20225989240816,28.052259892408188,57.00216140011318,-0.31978600516755135,1.2069035550409128,0.9800669063726286,0.0,0.0
62,2019,4,17,14,0,19.19,1012.8,571.38,0.92,347.47,0.8,270.0,2019-04-17 14:00:00,14,30,107,10.148587645307613,0.8535331252083144,0.5480673030712295,31.401943355098833,0.808969490378655,0.6283993448492162,36.00463030864608,1.3549186288798292,1.0960878327094614,0.8836484440880347,0.57138,0.646614616732212,0.19678761561142624,0.3745923843885738,0.57138,1.0550869165767927,0.33100797763219025,0.8096866048254948,0.5964470864059632,292.34,306.37638810008696,33.22638810008698,90.80939796868368,-0.0672112870565502,1.2071286381019286,0.8535665980049082,0.0,0.0
63,2019,4,17,15,0,19.81,1012.6,453.01,1.03,299.05,1.53,258.69,2019-04-17 15:00:00,15,45,107,10.148587645307613,0.6971038275222798,0.7994462652323998,45.80489694531271,0.6782958038083327,0.8253554825886331,47.28938575031198,1.3549186288798292,0.9190356204709277,0.6785802675742773,0.45300999999999997,0.667584988315938,0.13755420455929177,0.31545579544070823,0.45301,1.027728350386879,0.21406207807801225,0.8344789016419221,0.4630614330458334,292.96,303.8573790576786,30.707379057678622,70.96948560405896,0.1902957718364778,1.2043360856484435,1.273495563767969,0.0,0.0
64,2019,4,17,16,0,19.22,1012.4,613.21,1.58,288.43,2.22,262.23,2019-04-17 16:00:00,16,60,107,10.148587645307613,0.4932411977221097,1.054984518257519,60.446160347798184,0.5079985399071896,1.0379367431450313,59.46939478376447,1.3549186288798292,0.6882966851640044,0.42742407010342764,0.61321,1.4346641728707887,0.10117965000000001,0.5120303500000001,0.61321,0.9709500303135202,0.21885409621348262,0.9137833441248533,0.6027308590686685,292.37,306.55426621674934,33.40426621674936,91.72307880467261,0.16354503939100107,1.2065280748381098,1.8961029908066585,0.0,0.0
65,2019,4,17,17,0,18.15,1012.5,440.55,1.68,287.35,2.38,255.38,2019-04-17 17:00:00,17,75,107,10.148587645307613,0.2558381371297604,1.3120817320141178,75.17674562062406,0.3096831757805533,1.2559365170669488,71.95986176429645,1.3549186288798292,0.4195955039157385,0.14729573147788294,0.44055,2.9909217027524684,0.07269075,0.36785924999999997,0.44055,0.826128628024183,0.054184097309655406,0.9137833441248533,0.37878969417275776,291.29999999999995,300.21418413619887,27.06418413619889,58.607702487210105,0.16750011350972777,1.2110794934637592,2.0250211327365286,0.0,0.0
66,2019,4,17,18,0,16.56,1012.7,244.75,1.49,289.65,2.06,247.17,2019-04-17 18:00:00,18,90,107,10.148587645307613,0.0010732719974933156,1.5697230545913505,89.93850603246811,0.09686457576201961,1.4737796319183691,84.44135284126651,1.3549186288798292,0.131243618178502,0.14271446495899265,0.24475,1.7149628110249797,0.04038375,0.20436625,0.24475,0.01108012902601431,0.02916602002442573,0.9137833441248533,0.04302393613113738,289.71,290.72249663028606,17.572496630286082,6.820706634447408,0.15577733557368562,1.2179667352081147,1.7726753555531878,0.0,0.0
67,2019,4,17,19,0,13.8,1012.9,55.18,0.85,290.56,1.44,236.31,2019-04-17 19:00:00,19,105,107,10.148587645307613,-0.253691593134774,1.827291130678548,104.69606972956899,-0.11595402425651428,1.6870117760179064,96.65865475469539,1.3549186288798292,0.15710826755873494,0.4228428035845369,0.05518,0.13049766847685781,0.05453192247881023,0.0006480775211897688,0.05518,2.1878636361387143,0.000274034915999999,0.10837338309251565,0.052584636140046194,286.95,288.18749177049574,15.037491770495762,8.38988896312099,0.2535113551015369,1.2299244790670594,1.127702217076288,0.0,0.0
68,2019,4,17,20,0,13.84,1013.4,0.0,0.5,233.13,1.21,204.44,2019-04-17 20:00:00,20,120,107,10.148587645307613,-0.4910946537271229,2.0841422601152515,119.41255540946052,-0.31426938838315016,1.890483278189157,108.316713080295,1.3549186288798292,0.4258094488070005,0.6739990010553869,0.0,0.0,0.0,0.0,0.0,1.562655071986812,0.0,0.0,0.0,286.98999999999995,286.98999999999995,13.839999999999975,0.0,0.4250023491666233,1.2303601006870177,0.8031535323297617,0.0,0.0
69,2019,4,17,21,0,14.36,1013.2,0.0,0.71,315.0,0.76,336.8,2019-04-17 21:00:00,21,135,107,10.148587645307613,-0.6949572835272932,2.3391568191559178,134.02381335688045,-0.4845666522842934,2.076664032847179,118.98408454876031,1.3549186288798292,0.6565483841139239,0.8790671775691449,0.0,0.0,0.0,0.0,0.0,1.4341830587210207,0.0,0.0,0.0,287.51,287.51,14.360000000000014,0.0,0.03272679797963454,1.2278924520365115,0.736390083874712,0.0,0.0
70,2019,4,17,22,0,14.21,1013.7,0.0,0.76,293.2,0.67,333.43,2019-04-17 22:00:00,22,150,107,10.148587645307613,-0.8513865812133278,2.589419406492204,148.3628033812738,-0.6152403388546158,2.2334871242015306,127.96938581355921,1.3549186288798292,0.8336005963524578,1.024072275787581,0.0,0.0,0.0,0.0,0.0,1.3838276319760536,0.0,0.0,0.0,287.35999999999996,287.35999999999996,14.20999999999998,0.0,-0.060612774328604326,1.2291396677091175,0.7103278384099974,0.0,0.0
71,2019,4,17,23,0,14.01,1013.7,0.0,0.7,270.0,0.5,323.13,2019-04-17 23:00:00,23,165,107,10.148587645307613,-0.9497221486595604,2.8231435890015857,161.75421260920675,-0.6973852523028272,2.3425389827972514,134.21759705915147,1.3549186288798292,0.9449002698511605,1.154107636126054,0.0,0.0,0.0,0.0,0.0,1.3618328542559435,0.0,0.0,0.0,287.15999999999997,287.15999999999997,14.009999999999991,0.0,-0.1618089423900806,1.2299957337821843,0.5844320106699307,0.0,0.0
72,2019,4,18,0,0,13.18,1013.7,0.0,0.63,198.43,0.1,180.0,2019-04-18 00:00:00,0,-180,108,10.510978063812619,-0.9820905590458552,2.952050279681904,169.1400219361874,-0.7210352871269973,2.3760916265237753,136.14002193618737,1.3541722727025667,0.9764059934675134,1.0971778107180499,0.0,0.0,0.0,0.0,0.0,1.3620561664312523,0.0,0.0,0.0,286.33,286.33,13.180000000000007,0.0,-0.8851172762041847,1.233561187835337,0.23478935069042953,0.0,0.0
73,2019,4,18,1,0,12.75,1013.9,0.0,1.02,168.69,0.7,180.0,2019-04-18 01:00:00,1,-165,108,10.510978063812619,-0.9485887724172997,2.819543316796859,161.54793220677766,-0.6930494684203745,2.336506969028811,133.87198812825503,1.3541722727025667,0.9385083737461244,1.0222454296272754,0.0,0.0,0.0,0.0,0.0,1.368717264265941,0.0,0.0,0.0,285.9,285.9,12.75,0.0,-0.18104744167550982,1.2356602354810837,0.8335255655039717,0.0,0.0
74,2019,4,18,2,0,12.59,1013.7,0.0,1.25,151.39,1.04,196.7,2019-04-18 02:00:00,2,-150,108,10.510978063812619,-0.8503665039260495,2.5874777518963756,148.25155476766068,-0.610999199596611,2.2281185072188436,127.66178671862899,1.3541722727025667,0.827398174737192,0.8774871853854534,0.0,0.0,0.0,0.0,0.0,1.3917636954147758,0.0,0.0,0.0,285.73999999999995,285.73999999999995,12.589999999999975,0.0,-0.08844818884033159,1.2361082624515016,1.132594815677888,0.0,0.0
75,2019,4,18,3,0,12.5,1013.6,0.0,1.48,151.7,1.55,194.93,2019-04-18 03:00:00,3,-135,108,10.510978063812619,-0.6941174388498097,2.3379894870136253,133.95693015183713,-0.4804760708815653,2.0719937939106225,118.71649956837797,1.3541722727025667,0.6506473728848887,0.672768113113349,0.0,0.0,0.0,0.0,0.0,1.4446451778051312,0.0,0.0,0.0,285.65,285.65,12.5,0.0,0.022223679881762628,1.2363757455183515,1.5171364407804633,0.0,0.0
76,2019,4,18,4,0,12.34,1013.5,0.0,1.84,150.64,2.11,185.44,2019-04-18 04:00:00,4,-120,108,10.510978063812619,-0.490489692759737,2.083447921555356,119.37277274042532,-0.3103750177974991,1.8863838343657513,108.08183225086289,1.3541722727025667,0.42030124324093876,0.4220394792720455,0.0,0.0,0.0,0.0,0.0,1.5803130556073033,0.0,0.0,0.0,285.48999999999995,285.48999999999995,12.339999999999975,0.0,0.06584574421672404,1.2369466128471827,1.9801901977490481,0.0,0.0
77,2019,4,18,5,0,12.1,1014.1,0.0,1.9,161.57,2.84,190.12,2019-04-18 05:00:00,5,-105,108,10.510978063812619,-0.2533601600411094,1.8269485034741695,104.67643863681172,-0.11228814600681072,1.6833217883555458,96.44723403518678,1.3541722727025667,0.15205749387560058,0.14238802590916907,0.0,0.0,0.0,0.0,0.0,2.256339329226632,0.0,0.0,0.0,285.25,285.25,12.100000000000023,0.0,0.19329717039124475,1.2387202374590418,2.357042370450887,0.0,0.0
78,2019,4,18,6,0,11.86,1014.9,1.78,1.77,163.61,2.94,189.78,2019-04-18 06:00:00,6,-90,108,10.510978063812619,0.0011111735263808395,1.5696851530398535,89.93633443353032,0.10028525153199871,1.470342212922551,84.24440324038802,1.3541722727025667,0.1358035069856354,0.14712846257447798,0.0017800000000000001,0.012098270918170883,0.0017780618569989092,1.938143001090943e-06,0.0017800000000000001,0.011080129026014256,2.851559999999953e-07,0.03299764207690242,0.0016646084008665057,285.01,285.04917378436704,11.899173784367065,0.2676851410664388,0.24402226491778903,1.2407413542675378,2.323556354131632,0.0,0.0
79,2019,4,18,7,0,13.26,1015.1,114.81,1.62,158.2,2.79,194.53,2019-04-18 07:00:00,7,-75,108,10.510978063812619,0.2555825070938708,1.3123461531414005,75.19189583523145,0.31285864907080796,1.2525950413849127,71.76840931037019,1.3541722727025667,0.4236645078468708,0.426779915937355,0.11481,0.26901453351626886,0.11138959602266361,0.003420403977336381,0.11481,0.8169264549756012,0.0014597597219194154,0.17260319992032747,0.10743852658461191,286.40999999999997,288.9383866589578,15.788386658957847,17.109461050756423,0.26142376964818764,1.234919799556373,2.1683156490406237,0.0,0.0
80,2019,4,18,8,0,17.14,1015.2,327.52,1.65,194.04,2.12,199.29,2019-04-18 08:00:00,8,-60,108,10.510978063812619,0.4927120398124989,1.0555927160066296,60.48100751193158,0.5109455208614967,1.0345119579167597,59.27316904444576,1.3541722727025667,0.6919082572122097,0.677508549778658,0.32752,0.48341825369879204,0.2283124373198931,0.09920756268010689,0.32752,0.9643142364409916,0.06721397191847453,0.5503683834257552,0.31400572124141407,290.28999999999996,297.6796013065479,24.52960130654793,48.90349669181553,0.12053274677246117,1.2185339591323012,1.8873738526415895,0.0,0.0
81,2019,4,18,9,0,19.18,1015.4,521.54,2.48,223.36,2.83,222.14,2019-04-18 09:00:00,9,-45,108,10.510978063812619,0.6963397859025713,0.8005113671886092,45.865922792154635,0.6810465739455627,0.8216053633780134,47.07451974687254,1.3541722727025667,0.9222543868561592,0.882227622050762,0.52154,0.5911626285149247,0.24150151235704354,0.28003848764295647,0.52154,1.0224554568543076,0.24705768903593717,0.7327655619624132,0.5257207381232909,292.33,304.7019613705014,31.55196137050143,80.39455039768629,0.06348731081500236,1.2102689063991567,2.6619419183767317,0.02128379498665616,0.021542856071735533
82,2019,4,18,10,0,20.35,1014.7,686.19,3.08,215.75,3.22,216.16,2019-04-18 10:00:00,10,-30,108,10.510978063812619,0.8525888509788111,0.5498769141968101,31.505626435154515,0.8115697026606082,0.6239625319954762,35.75041965763738,1.3541722727025667,1.0990051887084622,1.0269858662925855,0.6861900000000001,0.6681591466074825,0.20762393079485136,0.4785660692051487,0.6861900000000001,1.050542976387275,0.49148058916088705,0.8351197592692181,0.7199464266743647,293.5,310.44273924107006,37.29273924107008,108.43734211924692,0.021376779139905187,1.2046133116478404,3.154303567985442,0.08599418322094378,0.08744953540448035
83,2019,4,18,11,0,21.36,1014.4,806.34,3.96,227.05,4.24,225.0,2019-04-18 11:00:00,11,-15,108,10.510978063812619,0.9508111194700614,0.31495241817753933,18.045444309012396,0.8936199714843719,0.4654493613744307,26.66828398381436,1.3541722727025667,1.2101153877173947,1.1019182473833582,0.8063400000000001,0.7317602752425187,0.16538918328318586,0.6409508167168142,0.8063400000000001,1.0639994066948735,0.706275400615524,0.8915654913521276,0.8648385200701619,294.51,314.8625331723178,41.71253317231782,128.7267655566118,0.03285461149452986,1.2001272532406926,4.107775203743394,0.2113075982062746,0.21568696744758628
84,2019,4,18,12,0,22.16,1014.2,889.11,4.56,244.0,4.79,241.29,2019-04-18 12:00:00,12,0,108,10.510978063812619,0.9843129060986168,0.17735997572896867,10.16197806381262,0.9216057901909945,0.3985986774291603,22.838021936187392,1.3541722727025667,1.2480130074387839,1.1019182473833582,0.8891100000000001,0.8068747405819826,0.14670315,0.7424068500000001,0.8891100000000001,1.0680411479344403,0.8180716549973998,0.9137833441248533,0.9604948146284115,295.31,317.9136446375886,44.76364463758864,141.78860176006623,0.023663943857146236,1.1966401101918884,4.681933995739708,0.2867684680115045,0.29356476548137883
85,2019,4,18,13,0,22.36,1014.2,905.13,4.74,262.72,5.11,266.63,2019-04-18 13:00:00,13,15,108,10.510978063812619,0.9508111194700614,0.31495241817753933,18.045444309012396,0.8936199714843719,0.4654493613744307,26.66828398381436,1.3541722727025667,1.2101153877173947,1.0269858662925855,0.90513,0.8813461116729049,0.14934645,0.75578355,0.90513,1.0639994066948735,0.7761790238264356,0.9137833441248533,0.9734678619127376,295.51,318.41894368367974,45.268943683679765,143.50627952805237,0.03614541067978743,1.1958302288950176,4.934959106689626,0.320023196879208,0.3278294917659639
86,2019,4,18,14,0,21.96,1014.0,857.96,4.8,270.0,5.02,275.71,2019-04-18 14:00:00,14,30,108,10.510978063812619,0.8525888509788111,0.5498769141968101,31.505626435154515,0.8115697026606082,0.6239625319954762,35.75041965763738,1.3541722727025667,1.0990051887084622,0.882227622050762,0.8579600000000001,0.9724927882054393,0.1415634,0.7163966,0.8579600000000001,1.050542976387275,0.632024868863251,0.9137833441248533,0.9093329895341629,295.10999999999996,316.5096363537039,43.359636353703934,134.7484491014367,0.021550986114084517,1.1972149521521356,4.916752830681438,0.31763037203241756,0.3250019597903144
87,2019,4,18,15,0,21.26,1014.3,757.39,4.85,278.3,5.17,284.57,2019-04-18 15:00:00,15,45,108,10.510978063812619,0.6963397859025713,0.8005113671886092,45.865922792154635,0.6810465739455627,0.8216053633780134,47.07451974687254,1.3541722727025667,0.9222543868561592,0.677508549778658,0.75739,1.1179047116784566,0.12496935,0.63242065,0.75739,1.0224554568543076,0.4284703974315763,0.9137833441248533,0.780625872633603,294.40999999999997,312.78072886931074,39.63072886931076,116.84434214602369,0.030726511080148195,1.2004165420547586,5.019062259659242,0.3310767541266431,0.33785691016130404
88,2019,4,18,16,0,20.77,1014.0,620.33,4.61,273.73,4.69,281.07,2019-04-18 16:00:00,16,60,108,10.510978063812619,0.4927120398124989,1.0555927160066296,60.48100751193158,0.5109455208614967,1.0345119579167597,59.27316904444576,1.3541722727025667,0.6919082572122097,0.426779915937355,0.62033,1.4535126345801506,0.10235445000000001,0.5179755500000001,0.62033,0.9643142364409916,0.22106156168660523,0.9137833441248533,0.6061491742803633,293.91999999999996,308.18471056806453,35.034710568064554,91.84664950272506,0.00827372402867948,1.2020621411595562,4.652730403311088,0.28293028157802863,0.28832918288130366
89,2019,4,18,17,0,20.02,1013.8,451.23,4.3,271.33,4.59,281.31,2019-04-18 17:00:00,17,75,108,10.510978063812619,0.2555825070938708,1.3123461531414005,75.19189583523145,0.31285864907080796,1.2525950413849127,71.76840931037019,1.3541722727025667,0.4236645078468708,0.14712846257447798,0.45123,3.066911677756319,0.07445295,0.37677705,0.45123,0.8169264549756012,0.05543462809984722,0.9137833441248533,0.3844568571626618,293.16999999999996,302.2175513718946,29.067551371894638,59.17544311986995,0.03138583127478259,1.2048996081402152,4.453163170575223,0.25670144527560074,0.2609837934531198
90,2019,4,18,18,0,18.84,1013.7,256.32,3.2,270.0,3.4,283.63,2019-04-18 18:00:00,18,90,108,10.510978063812619,0.0011111735263808395,1.5696851530398535,89.93633443353032,0.10028525153199871,1.470342212922551,84.24440324038802,1.3541722727025667,0.1358035069856354,0.14238802590916907,0.25632,1.8001513706181262,0.0422928,0.2140272,0.25632,0.011080129026014256,0.030474910498866914,0.9137833441248533,0.045006451574545484,291.98999999999995,293.04915182705423,19.899151827054254,7.0929759746739895,0.029154280416779803,1.2096495596181103,3.305745319022357,0.1058979562143669,0.10724180018182622
91,2019,4,18,19,0,16.2,1013.8,59.63,1.9,273.01,3.08,283.13,2019-04-18 19:00:00,19,105,108,10.510978063812619,-0.2533601600411094,1.8269485034741695,104.67643863681172,-0.11228814600681072,1.6833217883555458,96.44723403518678,1.3541722727025667,0.15205749387560058,0.4220394792720455,0.05963,0.14129009945432774,0.05887173842325846,0.0007582615767415396,0.05963,2.256339329226632,0.00032001632099999954,0.11276572595824265,0.05696073799682003,289.34999999999997,290.6904760341918,17.54047603419184,9.030879348531329,0.2323103107879846,1.2208066981802899,2.461849201947001,0.0,0.0
92,2019,4,18,20,0,15.38,1014.5,0.0,1.51,262.41,2.41,265.24,2019-04-18 20:00:00,20,120,108,10.510978063812619,-0.490489692759737,2.083447921555356,119.37277274042532,-0.3103750177974991,1.8863838343657513,108.08183225086289,1.3541722727025667,0.42030124324093876,0.672768113113349,0.0,0.0,0.0,0.0,0.0,1.5803130556073033,0.0,0.0,0.0,288.53,288.53,15.379999999999995,0.0,0.2248281989682943,1.2251215490849872,1.9402657073347582,0.0,0.0
93,2019,4,18,21,0,15.24,1015.1,0.0,1.41,225.0,2.47,238.24,2019-04-18 21:00:00,21,135,108,10.510978063812619,-0.6941174388498097,2.3379894870136253,133.95693015183713,-0.4804760708815653,2.0719937939106225,118.71649956837797,1.3541722727025667,0.6506473728848887,0.8774871853854534,0.0,0.0,0.0,0.0,0.0,1.4446451778051312,0.0,0.0,0.0,288.39,288.39,15.240000000000009,0.0,0.26960529306196146,1.2264412073613538,1.9045348008618566,0.0,0.0
