Year,Month,Day,Hour,Minute,Temperature  [2 m above gnd],Mean Sea Level Pressure  [MSL],Shortwave Radiation  [sfc],Wind Speed  [10 m above gnd],Wind Direction  [10 m above gnd],Wind Speed  [80 m above gnd],Wind Direction  [80 m above gnd]
2017,1,1,0,0,3.38,1031.9,0,1.66,122.74,0.92,139.4
2017,1,1,1,0,3.39,1031.1,0,1.78,128.16,1,143.13
2017,1,1,2,0,3.45,1029.9,0,1.57,116.57,1.03,119.05
2017,1,1,3,0,2.98,1030.2,0,1.8,109.44,0.7,180
2017,1,1,4,0,2.49,1029.9,0,1.88,115.2,1.26,198.43
2017,1,1,5,0,2.25,1028.8,0,2.18,105.95,1.34,153.43
2017,1,1,6,0,1.89,1028.5,0,2.31,107.65,1.92,152.1
2017,1,1,7,0,1.65,1028.1,0,2.46,116.57,2.64,150.52
2017,1,1,8,0,1.75,1028.2,20.47,2.56,120.58,2.66,145.71
2017,1,1,9,0,2.12,1027.3,136.17,2.42,114.44,2.48,139.9
2017,1,1,10,0,3.23,1027,241.19,1.97,113.96,2.33,120.96
2017,1,1,11,0,4.29,1025.7,311.5,1.57,116.57,2.42,119.74
2017,1,1,12,0,4.59,1022.7,338.2,1.1,90,1.4,94.09
2017,1,1,13,0,5.41,1023,318.62,0.36,33.69,0.32,71.57
2017,1,1,14,0,5.61,1022.4,253.65,0.28,315,0.4,270
2017,1,1,15,0,5.31,1022.7,150.41,0.1,90,0.71,225
2017,1,1,16,0,4.98,1023.1,32.93,1,126.87,1.26,198.43
2017,1,1,17,0,4.88,1022.7,0,1.48,118.3,1.4,180
2017,1,1,18,0,4.26,1022.4,0,1.75,120.96,1.71,159.44
2017,1,1,19,0,3.47,1022.9,0,1.94,124.51,2.22,144.16
2017,1,1,20,0,3.2,1023.4,0,1.77,132.71,2.02,147.09
2017,1,1,21,0,3.02,1022.9,0,1.7,139.76,1.75,210.96
2017,1,1,22,0,2.9,1022.9,0,1.56,140.19,2.05,226.97
2017,1,1,23,0,2.68,1023.8,0,1.35,138.01,1.35,228.01
2017,1,2,0,0,2.43,1023.3,0,1.08,146.31,1.12,243.43
2017,1,2,1,0,2.34,1023.6,0,0.85,159.44,1.36,252.9
2017,1,2,2,0,2.14,1023,0,0.72,213.69,2.6,267.8
2017,1,2,3,0,1.99,1023.6,0,1.32,261.25,3.52,276.52
2017,1,2,4,0,2.07,1023.7,0,2.12,278.13,4.04,278.53
2017,1,2,5,0,2.41,1023.8,0,1.7,270,2.71,274.24
2017,1,2,6,0,2.27,1023.9,0,1.66,244.98,2.47,255.96
2017,1,2,7,0,2.23,1023.9,0,1.94,258.11,3.52,263.48
2017,1,2,8,0,2.2,1025.1,14.24,2.01,264.29,2.81,265.91
2017,1,2,9,0,3.04,1025.4,87.22,2.81,265.91,2.92,264.09
2017,1,2,10,0,3.92,1025.2,171.77,4.61,266.27,4.93,264.17
2017,1,2,11,0,4.51,1024.6,238.52,5.6,268.98,6.4,268.21
2017,1,2,12,0,4.3,1024.3,254.54,4.71,282.26,5.39,280.68
2017,1,2,13,0,4.42,1024.5,198.47,4.93,287.7,5.76,287.18
2017,1,2,14,0,3.77,1024.4,111.25,5.25,300.96,6.59,300.07
2017,1,2,15,0,1.76,1026.5,54.29,4.84,341.94,5.99,345.5
2017,1,2,16,0,0.56,1027.7,8.9,5.3,1.08,6.43,5.36
2017,1,2,17,0,0.35,1028,0,4.27,343.69,5.32,343.61
2017,1,2,18,0,0.4,1028.7,0,4.25,330.42,4.92,333.43
2017,1,2,19,0,-0.12,1029.4,0,4.44,328.82,5.42,337.22
2017,1,2,20,0,-0.83,1030.1,0,3.01,338.55,3.7,341.08
2017,1,2,21,0,-0.81,1031.3,0,1.12,296.57,1.49,289.65
2017,1,2,22,0,-0.59,1031.3,0,1.43,245.22,1.55,255.07
2017,1,2,23,0,-0.54,1031.1,0,1.22,235.01,1.2,270
2017,1,3,0,0,-0.23,1031.1,0,0.41,255.96,0.78,309.81
2017,1,3,1,0,-0.05,1032,0,0.41,75.96,0.81,7.13
2017,1,3,2,0,-0.25,1031.2,0,0.61,99.46,0.36,56.31
2017,1,3,3,0,-0.45,1032,0,0.86,144.46,0.63,161.57
2017,1,3,4,0,-0.78,1032.5,0,0.73,164.05,0.6,180
2017,1,3,5,0,-1.47,1032,0,0.8,180,0.61,189.46
2017,1,3,6,0,-2.44,1032.5,0,1.14,195.26,0.95,198.43
2017,1,3,7,0,-2.55,1032.9,0,1.17,210.96,0.92,220.6
2017,1,3,8,0,-2.2,1033.7,21.36,1.12,206.57,0.94,212.01
2017,1,3,9,0,-0.62,1033.2,137.06,1.1,174.81,1,180
2017,1,3,10,0,1.63,1033.4,242.97,0.61,170.54,0.6,180
2017,1,3,11,0,2.96,1033.1,311.5,0.28,225,0.42,225
2017,1,3,12,0,1.3,1029.5,339.09,0.5,360,0.22,333.43
2017,1,3,13,0,1.79,1029.5,320.4,0.78,309.81,0.63,288.43
2017,1,3,14,0,2.26,1029.2,256.32,0.95,288.43,0.8,270
2017,1,3,15,0,2.2,1029.3,154.86,0.82,255.96,1.03,240.95
2017,1,3,16,0,2.01,1029.7,35.6,1.03,240.95,1.22,260.54
2017,1,3,17,0,2.1,1029.4,0,1.42,230.71,2.1,270
2017,1,3,18,0,0.96,1029,0,2.19,226.85,3.98,258.41
2017,1,3,19,0,0.03,1029.8,0,3.3,234.87,5.48,255.2
2017,1,3,20,0,-0.1,1029.9,0,3.22,240.26,4.35,246.97
2017,1,3,21,0,-0.2,1029.6,0,3.09,245.1,4.37,254.05
2017,1,3,22,0,-0.12,1029,0,3.23,248.2,4.78,254.22
2017,1,3,23,0,-0.03,1028.8,0,3.42,254.74,5.47,260.54
2017,1,4,0,0,0.16,1028.2,0,3.83,262.5,5.93,264.19
2017,1,4,1,0,0.47,1028.4,0,4.04,261.47,5.93,264.19
2017,1,4,2,0,1.05,1027.8,0,4.8,268.81,6.5,269.12
2017,1,4,3,0,1.26,1027.1,0,5.07,247.99,6.93,249.73
2017,1,4,4,0,1.58,1026.7,0,5.57,248.96,7.72,251.1
2017,1,4,5,0,1.72,1026,0,6.02,248.55,8.29,250.25
2017,1,4,6,0,1.71,1025.4,0,6.99,246.37,9.32,247.29
2017,1,4,7,0,1.73,1025.5,0,7.49,251.32,9.99,251.93
2017,1,4,8,0,1.98,1025.5,21.36,8.1,254.25,10.14,255.14
2017,1,4,9,0,2.77,1024.3,113.03,9.36,256.41,11.3,256.7
2017,1,4,10,0,3.29,1024.5,174.44,9.69,262.29,11.71,262.15
2017,1,4,11,0,3.04,1024.2,153.08,9.61,267.02,11.62,266.55
2017,1,4,12,0,2.49,1021.5,60.52,9.12,266.23,11.44,264.99
2017,1,4,13,0,2.48,1021.5,55.18,9.7,268.23,12.11,267.63
2017,1,4,14,0,2.71,1021,98.79,11.1,270,13.5,270
2017,1,4,15,0,2.25,1021.4,89,11.21,272.05,13.91,272.47
2017,1,4,16,0,1.66,1022,30.26,10.9,270,13.7,270.42
2017,1,4,17,0,1.29,1022.1,0,11.41,272.01,14.12,272.84
2017,1,4,18,0,1.43,1021.5,0,11.41,272.01,13.83,273.73
2017,1,4,19,0,1.92,1022.1,0,9.85,275.83,12.12,278.06
2017,1,4,20,0,2.46,1022.9,0,8.35,286.7,10.56,288.78
2017,1,4,21,0,2.41,1023.5,0,6.82,292.43,8.64,293.9
2017,1,4,22,0,1.39,1023.3,0,6.01,288.43,8.68,295.97
2017,1,4,23,0,1.61,1023.4,0,6.02,285.42,8.64,290.32
2017,1,5,0,0,1.4,1023.9,0,7.21,286.93,9.59,290.14
2017,1,5,1,0,1.4,1024.5,0,6.74,302.28,8.6,305.54
2017,1,5,2,0,1.61,1024.8,0,6.45,319.4,7.98,322.13
2017,1,5,3,0,0.94,1026.5,0,4.72,327.99,6.53,332.65
2017,1,5,4,0,-0.21,1027,0,3.56,321.84,6.04,335.56
2017,1,5,5,0,-0.87,1027.8,0,2.66,304.29,4.27,327.43
2017,1,5,6,0,-0.95,1029.3,0,2.69,285.07,3.18,313.73
2017,1,5,7,0,-0.92,1029.8,0,3.45,292.11,3.55,310.43
2017,1,5,8,0,-0.61,1031.3,22.25,3.56,321.84,3.66,325.01
2017,1,5,9,0,-0.44,1032.4,144.18,3.41,328.17,3.41,328.17
2017,1,5,10,0,0.14,1033.1,253.65,3.4,331.93,3.26,332.65
2017,1,5,11,0,0.48,1033.4,307.94,3.22,323.84,3.14,322.77
2017,1,5,12,0,0.53,1029,202.92,6.59,350.39,6.66,352.23
2017,1,5,13,0,1.27,1029.6,315.06,7.14,6.43,7.36,7.03
2017,1,5,14,0,0.63,1030.3,243.86,7.38,351.43,7.69,351.03
2017,1,5,15,0,0.5,1031.7,133.5,4.6,357.51,5.4,357.88
2017,1,5,16,0,0.29,1032.7,40.05,3.14,9.16,4.57,10.08
2017,1,5,17,0,-0.9,1033.9,0,4,31.7,6.24,35.22
2017,1,5,18,0,-3.09,1034.7,0,3.85,65.43,4.75,49.27
2017,1,5,19,0,-4.44,1036.4,0,3.31,86.53,4.77,56.98
2017,1,5,20,0,-3.26,1037.1,0,1.75,113.63,3.3,90
2017,1,5,21,0,-2.56,1038.2,0,0.89,116.57,1.39,158.96
2017,1,5,22,0,-2.55,1038.3,0,0.73,105.95,0.82,165.96
2017,1,5,23,0,-2.66,1038.4,0,1.32,98.75,0.98,113.96
2017,1,6,0,0,-3.17,1038.8,0,1.25,61.39,0.71,81.87
2017,1,6,1,0,-2.91,1039.6,0,1.77,73.61,1.9,90
2017,1,6,2,0,-2.45,1038.7,0,1.96,75.26,3.3,88.26
2017,1,6,3,0,-1.79,1039,0,2.1,87.27,3.8,88.49
2017,1,6,4,0,-2.59,1039.6,0,2.31,107.65,3.51,109.98
2017,1,6,5,0,-3.96,1039.4,0,3.12,129.81,4.46,135.91
2017,1,6,6,0,-4.42,1040.1,0,3.06,128.37,4.47,124.05
2017,1,6,7,0,-4.91,1041,0,2.58,144.46,4.31,134.06
2017,1,6,8,0,-4.84,1041.3,23.14,2.14,142.59,3.78,127.48
2017,1,6,9,0,-3.74,1041.3,141.51,3.23,111.8,3.29,109.54
2017,1,6,10,0,-2.88,1041.8,250.09,4.16,99.69,4.16,99.69
2017,1,6,11,0,-2.01,1041.2,323.07,5.12,107.02,5.03,107.35
2017,1,6,12,0,-1.78,1038.7,351.55,5.83,95.91,5.73,96.01
2017,1,6,13,0,-1.59,1039,333.75,5,90,4.9,90
2017,1,6,14,0,-1.59,1039.4,269.67,4.7,87.56,4.6,87.51
2017,1,6,15,0,-1.83,1039.5,166.43,4.6,87.51,4.7,87.56
2017,1,6,16,0,-2.35,1040.5,42.72,4.01,94.29,4.91,93.5
2017,1,6,17,0,-3.15,1040.3,0,4.33,108.85,5.53,102.53
2017,1,6,18,0,-4.34,1039.3,0,3.45,112.11,5.29,112.2
2017,1,6,19,0,-4.11,1040.7,0,3.2,110.14,5.42,112.78
2017,1,6,20,0,-4.55,1040.9,0,3.51,109.98,5.55,113.33
2017,1,6,21,0,-4.96,1040.4,0,3.99,112.07,5.42,112.78
2017,1,6,22,0,-5.27,1039.7,0,4.96,108.8,5.63,109.72
2017,1,6,23,0,-5.35,1040,0,5.38,108.43,6.23,108.73
2017,1,7,0,0,-5.44,1039.6,0,5.25,107.74,6.36,109.29
2017,1,7,1,0,-5.55,1039.6,0,5.41,109.44,6.56,111.48
2017,1,7,2,0,-5.63,1039.2,0,5.15,114.08,6.54,113.43
2017,1,7,3,0,-5.75,1039.3,0,4.79,118.71,6.4,116.97
2017,1,7,4,0,-6.06,1038.1,0,4.88,124.99,6.85,118.81
2017,1,7,5,0,-6.28,1038,0,4.97,130.1,6.96,122.09
2017,1,7,6,0,-6.15,1038.2,0,4.96,131.73,6.86,126.7
2017,1,7,7,0,-5.84,1037.4,0,5.16,125.54,6.69,124.64
2017,1,7,8,0,-5.33,1038,25.81,4.94,125.94,6.5,126.87
2017,1,7,9,0,-3.81,1037.7,148.63,4.63,122.66,5.13,123.07
2017,1,7,10,0,-2.43,1037,250.09,3.92,109.36,4.27,110.56
2017,1,7,11,0,-0.94,1036.5,322.18,2.69,105.07,3.04,107.24
2017,1,7,12,0,-0.54,1035.2,293.7,1.39,59.74,1.3,67.38
2017,1,7,13,0,0.05,1034.6,283.02,0.4,90,0.41,104.04
2017,1,7,14,0,0.39,1034.6,212.71,0.95,288.43,0.8,270
2017,1,7,15,0,0.65,1035.4,133.5,1.26,288.43,1.2,274.76
2017,1,7,16,0,0.63,1035.5,34.71,0.71,315,1.08,291.8
2017,1,7,17,0,0.75,1034.4,0,1,275.71,2.47,284.04
2017,1,7,18,0,0.37,1034.2,0,2.4,272.39,4.61,273.73
2017,1,7,19,0,0.09,1035,0,3.4,270,5,272.29
2017,1,7,20,0,-0.54,1035.1,0,4.42,264.81,5.61,265.91
2017,1,7,21,0,-1.27,1035.5,0,5.4,272.12,5.9,271.94
2017,1,7,22,0,-1.5,1034.5,0,6.41,272.68,7.21,272.39
2017,1,7,23,0,-1.38,1034.3,0,7.1,271.61,8.1,271.41
2017,1,8,0,0,-1.37,1034.1,0,7.81,272.94,9,271.91
2017,1,8,1,0,-1.3,1034.4,0,8.2,271.4,9.5,270.6
2017,1,8,2,0,-1.26,1032.9,0,8.7,270,10,270
2017,1,8,3,0,-1,1032.6,0,8.9,270,10.3,270
2017,1,8,4,0,-0.81,1032.9,0,9.4,271.22,10.8,271.06
2017,1,8,5,0,-0.73,1031.8,0,9.2,271.25,10.6,271.08
2017,1,8,6,0,-0.71,1032.3,0,9.02,273.81,10.52,273.27
2017,1,8,7,0,-0.79,1032.5,0,9.02,273.81,10.42,273.85
2017,1,8,8,0,-0.62,1032.8,14.24,9.32,273.69,10.32,273.89
2017,1,8,9,0,-0.24,1032.8,72.98,9.3,271.23,9.8,271.17
2017,1,8,10,0,0.92,1033.3,160.2,8.81,279.14,9.22,279.36
2017,1,8,11,0,1.29,1032.9,198.47,8.5,278.8,8.7,278.6
2017,1,8,12,0,1.42,1031.6,347.99,3.96,290.73,3.73,290.38
2017,1,8,13,0,2.31,1031.6,330.19,4.02,296.57,3.98,295.28
2017,1,8,14,0,2.84,1031.7,268.78,4.08,306.03,4.08,306.03
2017,1,8,15,0,2.86,1032.3,170.88,4.1,313.03,4.24,313.09
2017,1,8,16,0,2.55,1032.9,47.17,3.68,317.2,4.04,318.01
2017,1,8,17,0,2.16,1032.9,0,3.32,313.78,3.61,313.88
2017,1,8,18,0,1.65,1032.4,0,3.55,302.35,3.88,304.51
2017,1,8,19,0,1.08,1032.9,0,3.72,300.7,4,301.7
2017,1,8,20,0,0.17,1033.7,0,3.42,290.56,3.51,289.98
2017,1,8,21,0,-0.09,1033.5,0,2.71,274.24,2.7,270
2017,1,8,22,0,-0.05,1032.9,0,2.32,277.43,2.31,274.97
2017,1,8,23,0,-0.1,1033.1,0,1.71,276.71,1.94,281.89
2017,1,9,0,0,-0.03,1032.9,0,1.3,270,1.55,284.93
2017,1,9,1,0,0.3,1033,0,0.61,260.54,0.82,284.04
2017,1,9,2,0,-0.11,1032.2,0,0.54,201.8,0.45,243.43
2017,1,9,3,0,-0.72,1031.9,0,1.3,180,1.1,185.19
2017,1,9,4,0,-1.03,1031.5,0,1.41,171.87,1.3,175.6
2017,1,9,5,0,-1.29,1031.3,0,1.56,140.19,1.41,135
2017,1,9,6,0,-1.58,1031,0,1.97,120.47,1.97,113.96
2017,1,9,7,0,-1.73,1030.3,0,2.02,122.91,1.89,122.01
2017,1,9,8,0,-1.5,1031.2,23.14,1.39,120.26,1.21,114.44
2017,1,9,9,0,-0.27,1030.5,144.18,1.17,120.96,1.03,119.05
2017,1,9,10,0,1.44,1030.6,252.76,0.73,105.95,0.63,108.43
2017,1,9,11,0,2.59,1030.1,324.85,0.5,90,0.4,90
2017,1,9,12,0,1.33,1027.8,354.22,0.36,236.31,0.5,233.13
2017,1,9,13,0,1.97,1027.6,337.31,0.9,270,0.81,262.87
2017,1,9,14,0,2.49,1027.1,275.01,1.24,284.04,1,275.71
2017,1,9,15,0,2.6,1026.4,176.22,1.39,291.04,1.17,289.98
2017,1,9,16,0,2.13,1026.3,56.07,1.63,280.62,2.65,280.89
2017,1,9,17,0,0.95,1025.9,0,2.01,243.43,3.79,251.57
2017,1,9,18,0,-0.69,1025.1,0,2.97,212.62,4.05,237.09
2017,1,9,19,0,-1.18,1024.7,0,2.73,203.75,4.05,237.09
2017,1,9,20,0,-1,1024,0,2.06,202.83,3.09,240.95
2017,1,9,21,0,-1.07,1023.4,0,2.14,190.78,2.47,238.24
2017,1,9,22,0,-0.83,1021.5,0,1.92,171.03,1.92,207.9
2017,1,9,23,0,-0.2,1020.4,0,2,143.13,1.96,194.74
2017,1,10,0,0,0.55,1019.3,0,2.06,119.05,1.62,158.2
2017,1,10,1,0,0.97,1018,0,2.28,118.81,2.88,110.32
2017,1,10,2,0,1.35,1015.9,0,2.24,116.57,2.92,120.96
2017,1,10,3,0,1.53,1015,0,2.47,121.76,2.76,133.53
2017,1,10,4,0,1.68,1013.4,0,3.36,126.53,3.82,137.12
2017,1,10,5,0,1.87,1011.9,0,2.79,165.47,4.49,191.56
2017,1,10,6,0,1.83,1011.4,0,3.54,196.39,5.5,204.7
2017,1,10,7,0,1.96,1010,0,3.16,198.43,4.61,204.34
2017,1,10,8,0,2.04,1010.1,5.34,2.76,226.47,3.02,235.78
2017,1,10,9,0,3.19,1009.8,33.82,3.21,273.58,3.72,276.17
2017,1,10,10,0,2.32,1010.1,41.83,5.97,261.33,7.57,262.41
2017,1,10,11,0,1.97,1009.8,64.97,6.21,272.77,7.51,272.29
2017,1,10,12,0,1.78,1009.9,72.98,5.61,274.09,6.41,273.58
2017,1,10,13,0,2.32,1010,126.38,8.04,286.63,8.57,289.07
2017,1,10,14,0,2.59,1010.7,126.38,5.99,297.85,6.09,299.51
2017,1,10,15,0,3.07,1011.7,97.01,3.66,304.99,3.7,308.42
2017,1,10,16,0,2.88,1012.2,31.15,2.66,304.29,3.44,305.54
2017,1,10,17,0,2.86,1012.8,0,3.45,286.86,4.75,300.34
2017,1,10,18,0,1.7,1013.4,0,4.63,283.74,6,293.57
2017,1,10,19,0,0.51,1014.5,0,4.53,263.66,7.67,282.04
2017,1,10,20,0,0.18,1015.2,0,3.91,272.94,6.18,279.31
2017,1,10,21,0,0.34,1016.2,0,2.82,263.88,5.08,280.2
2017,1,10,22,0,0.9,1016.1,0,2.61,265.6,4.33,276.63
2017,1,10,23,0,1.62,1016.3,0,2.73,261.57,4.62,265.03
2017,1,11,0,0,1.69,1017.5,0,3.61,265.24,5,270
2017,1,11,1,0,1.05,1017.6,0,3.88,258.11,5.04,256.24
2017,1,11,2,0,0.31,1017.4,0,2.98,256.43,4.3,257.91
2017,1,11,3,0,0.58,1018.3,0,2.2,239.93,3.69,257.47
2017,1,11,4,0,0.76,1018,0,2.15,242.24,4.41,266.1
2017,1,11,5,0,0.74,1018.4,0,2.48,229.9,4.47,259.7
2017,1,11,6,0,0.01,1018.6,0,3.26,222.51,5,258.47
2017,1,11,7,0,-1.3,1019,0,4.31,224.06,6.36,253.56
2017,1,11,8,0,-0.69,1019.7,24.92,4,233.13,7.46,252.05
2017,1,11,9,0,2.76,1018.5,145.07,4.81,253.07,6.31,255.3
2017,1,11,10,0,4.25,1019.1,258.99,8.73,256.76,10.53,255.7
2017,1,11,11,0,5.19,1018.2,325.74,10.51,253.98,11.9,253.39
2017,1,11,12,0,5.3,1014.7,301.71,7.19,248.79,9.21,249.01
2017,1,11,13,0,6.28,1014.1,261.66,8.19,246.25,10.2,245.7
2017,1,11,14,0,6.13,1013.8,135.28,9.32,240.41,12.01,240.02
2017,1,11,15,0,6.46,1012.8,99.68,8.95,242,11.49,242.54
2017,1,11,16,0,6.41,1012.8,27.59,8.9,255.03,11.81,254.79
2017,1,11,17,0,6.17,1013.9,0,10.96,264.24,14.08,263.88
2017,1,11,18,0,5.74,1014.3,0,11.34,264.94,14.27,264.37
2017,1,11,19,0,5.6,1015.4,0,10.64,265.15,13.35,264.84
2017,1,11,20,0,5.55,1016.3,0,9.96,263.66,12.47,264.02
2017,1,11,21,0,5.4,1017.5,0,8.75,264.09,11.05,264.81
2017,1,11,22,0,4.73,1018.3,0,7.82,274.4,10.26,276.16
2017,1,11,23,0,4.2,1019.4,0,6.6,270.87,9.21,272.49
2017,1,12,0,0,4.1,1020,0,6.01,266.19,8.51,267.31
2017,1,12,1,0,4.11,1020.1,0,5.61,265.91,7.91,267.1
2017,1,12,2,0,4.03,1020.2,0,4.7,268.78,7.1,270
2017,1,12,3,0,4.39,1020.2,0,6.21,267.23,8.81,267.4
2017,1,12,4,0,4.12,1020,0,6.3,259.94,8.61,260.65
2017,1,12,5,0,4.07,1020.3,0,6.36,257.28,8.79,258.18
2017,1,12,6,0,4.22,1020.2,0,5.97,256.43,8.2,257.32
2017,1,12,7,0,4.43,1019.6,0,6.04,250.67,8.35,251.13
2017,1,12,8,0,5.04,1019.6,17.8,6.4,255.53,8.56,255.8
2017,1,12,9,0,5.68,1018.9,112.14,7.03,255.17,9,255.19
2017,1,12,10,0,6.28,1018.8,145.07,7.33,259,9.18,258.69
2017,1,12,11,0,7.57,1017.1,200.25,8.02,259.95,9.75,259.96
2017,1,12,12,0,8.65,1014.8,302.6,6.31,266.37,7.22,265.24
2017,1,12,13,0,9.26,1014.2,279.46,5.69,259.88,6.51,259.38
2017,1,12,14,0,9.69,1011.7,239.41,4.72,248.88,5.48,248.59
2017,1,12,15,0,9.6,1009.8,137.95,3.01,248.55,3.55,248.5
2017,1,12,16,0,8.65,1009.3,38.27,4.4,268.7,6.11,267.18
2017,1,12,17,0,8.04,1007.9,0,1.71,263.29,2.41,265.24
2017,1,12,18,0,7.44,1005.4,0,3.35,206.57,4.83,214.02
2017,1,12,19,0,7.72,1003.3,0,6.14,217.06,8.52,215.93
2017,1,12,20,0,7.19,1002.1,0,9.12,225.44,12.1,226.67
2017,1,12,21,0,7.4,998.9,0,10.97,223.15,14.14,223.85
2017,1,12,22,0,8.07,997,0,12.94,224.06,16.48,225.25
2017,1,12,23,0,8.49,995.9,0,12.92,230.02,16.37,231.45
2017,1,13,0,0,8.1,997.8,0,14.46,257.21,18.56,257.24
2017,1,13,1,0,5.17,1001.2,0,13.66,264.54,17.47,264.75
2017,1,13,2,0,3.65,1002.4,0,13.62,266.63,17.24,266.34
2017,1,13,3,0,3.26,1003.4,0,12.35,254.5,15.77,254.55
2017,1,13,4,0,2.19,1004.4,0,15.77,261.61,18.67,262.3
2017,1,13,5,0,1.51,1005.1,0,15.2,269.62,18.5,270
2017,1,13,6,0,0.95,1005.8,0,16.5,269.31,20,269.71
2017,1,13,7,0,0.64,1005.7,0,15.3,270,18.2,270.31
2017,1,13,8,0,0.71,1007.1,30.26,13.35,274.73,16.37,275.26
2017,1,13,9,0,1.27,1008.2,154.86,12.61,272.73,14.62,273.14
2017,1,13,10,0,1.78,1007.9,236.74,12.31,271.86,14.01,272.45
2017,1,13,11,0,2.4,1007,333.75,10.97,276.28,12.18,276.6
2017,1,13,12,0,2.3,1006.6,181.56,8.21,272.79,9.82,274.09
2017,1,13,13,0,2.29,1007.3,136.17,8.96,280.93,11.04,282.02
2017,1,13,14,0,2.42,1007.1,153.08,8.68,284.68,10.73,286.24
2017,1,13,15,0,2.1,1008.4,179.78,8.03,283.69,10.02,284.45
2017,1,13,16,0,1.42,1008,65.86,6.55,277.02,8.78,277.85
2017,1,13,17,0,0.79,1009,0,6.01,266.19,8.71,267.37
2017,1,13,18,0,1.4,1008.1,0,6.65,254.29,8.97,255.81
2017,1,13,19,0,0.36,1008.2,0,10.51,253.98,12.16,254.25
2017,1,13,20,0,0.77,1006.8,0,14.74,250.58,17.33,252.19
2017,1,13,21,0,0.72,1006.4,0,16.22,272.47,18.45,274.35
2017,1,13,22,0,1.61,1007.3,0,12.21,286.65,14.23,289.71
2017,1,13,23,0,1.98,1007.7,0,12.71,305.07,14.7,307.26
2017,1,14,0,0,1.89,1009.4,0,12.66,301.43,14.84,302.62
2017,1,14,1,0,1.46,1011.6,0,12.34,296.98,14.54,298.33
2017,1,14,2,0,0.54,1012.2,0,12.34,289.9,14.37,291.21
2017,1,14,3,0,-0.13,1013.5,0,12.31,286.52,14.71,287.82
2017,1,14,4,0,-0.63,1013.8,0,14.23,287.16,16.38,287.77
2017,1,14,5,0,-1.23,1014.2,0,15.03,279.96,17.38,280.28
2017,1,14,6,0,-1.41,1015,0,16.01,272.15,18.22,272.52
2017,1,14,7,0,-1.2,1015.8,0,15.51,271.48,17.52,272.62
2017,1,14,8,0,-0.97,1017.5,3.56,15.07,275.71,16.81,276.49
2017,1,14,9,0,-0.47,1018.2,28.48,14.31,277.22,15.97,278.28
2017,1,14,10,0,0.08,1019.2,74.76,13.81,282.12,15.21,283.31
2017,1,14,11,0,1.31,1018.3,171.77,13.56,284.96,14.53,285.57
2017,1,14,12,0,1.29,1017,128.16,8.96,293.7,9.76,294.2
2017,1,14,13,0,0.57,1017.4,113.03,7.6,296.57,8.54,297.16
2017,1,14,14,0,1.21,1017.1,86.33,8.54,288.43,9.3,288.82
2017,1,14,15,0,1.75,1017.5,119.26,9.34,282.99,10.87,284.93
2017,1,14,16,0,0.98,1017.3,56.96,8.63,280.01,10.79,280.68
2017,1,14,17,0,0.54,1018.2,0,8.1,271.41,10.71,272.14
2017,1,14,18,0,0.44,1017.5,0,7.17,261.98,9.45,263.93
2017,1,14,19,0,0,1018.1,0,11.35,287.96,13.06,286.91
2017,1,14,20,0,-0.13,1017.7,0,5.64,242.53,6.26,243.43
2017,1,14,21,0,0.03,1017.4,0,6.81,266.63,8,271.43
2017,1,14,22,0,0.1,1018,0,9.5,329.66,11.27,334.8
2017,1,14,23,0,-0.17,1018.8,0,6.95,337.13,8.77,339.29
2017,1,15,0,0,-0.5,1020.2,0,4.95,316.64,6.52,324.36
2017,1,15,1,0,-0.12,1021,0,5.7,307.87,6.86,314.41
2017,1,15,2,0,-0.56,1020.8,0,5.1,298.07,6.44,302.95
2017,1,15,3,0,-0.79,1021.2,0,6.26,278.26,6.84,281.8
2017,1,15,4,0,-1.56,1021.4,0,6.71,266.58,7.31,266.86
2017,1,15,5,0,-1.55,1021.7,0,6.9,269.17,7.8,271.47
2017,1,15,6,0,-1.37,1021.7,0,5.6,267.95,6.4,268.21
2017,1,15,7,0,-1.28,1022.1,0,6.63,281.31,7.93,283.86
2017,1,15,8,0,-1.7,1023.2,10.68,8.15,293.11,9.44,295.75
2017,1,15,9,0,-0.87,1023.5,72.98,6.14,307.06,6.47,309.35
2017,1,15,10,0,-0.25,1023.9,149.52,4.74,317.56,4.82,318.37
2017,1,15,11,0,0.35,1023.7,188.68,5.41,343.91,5.6,344.48
2017,1,15,12,0,1.78,1023.3,320.4,5.68,298.37,5.86,297.44
2017,1,15,13,0,2.08,1023.9,198.47,4.61,294.34,4.56,296
2017,1,15,14,0,2.06,1023.5,181.56,4.18,286.7,4.37,285.95
2017,1,15,15,0,1.71,1023.8,80.99,3.91,283.32,4.22,283.71
2017,1,15,16,0,1.3,1023.5,28.48,3.98,281.59,4.63,283.74
2017,1,15,17,0,0.03,1024.5,0,3.2,271.79,4.63,283.74
2017,1,15,18,0,-0.27,1024.5,0,2.21,264.81,4.24,285.02
2017,1,15,19,0,-0.44,1024.3,0,1.04,253.3,2.98,283.57
2017,1,15,20,0,-0.67,1024.6,0,0.89,153.43,0.72,303.69
2017,1,15,21,0,-0.87,1024.6,0,2.55,131.82,1.97,113.96
2017,1,15,22,0,-1.3,1024.3,0,3.02,124.22,4.16,114.1
2017,1,15,23,0,-1.24,1024.4,0,3.31,118.89,3.9,112.62
