index,lons,lats,Pressure reduced to MSL0 hPa,Pressure reduced to MSL1 hPa,Pressure reduced to MSL2 hPa,Pressure reduced to MSL3 hPa,Pressure reduced to MSL4 hPa,Pressure reduced to MSL5 hPa,Pressure reduced to MSL6 hPa,Pressure reduced to MSL7 hPa,Pressure reduced to MSL8 hPa,Pressure reduced to MSL9 hPa,Pressure reduced to MSL10 hPa,Pressure reduced to MSL11 hPa,Pressure reduced to MSL12 hPa,Pressure reduced to MSL13 hPa,Pressure reduced to MSL14 hPa,Pressure reduced to MSL15 hPa,Pressure reduced to MSL16 hPa,Pressure reduced to MSL17 hPa
134846,130.375,33.6000000000008,1000.7237548828125,1000.7395629882812,1000.9529418945312,1001.5308227539062,1002.364013671875,1003.147216796875,1004.215576171875,1005.1513061523438,1005.6701049804688,1005.8538208007812,1006.1686401367188,1006.466552734375,1006.6609497070312,1007.027587890625,1007.3290405273438,1007.8615112304688,1008.583251953125,1008.9873657226562
