index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11
134846,130.375,33.6000000000008,19.31706787109374,19.217000732421866,18.94041992187499,18.94914794921874,18.787130126953116,18.70116210937499,19.204854736328116,20.048787841796866,20.624837646484366,21.190511474609366,21.50310302734374,21.700277099609366
