index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s
134846,130.375,33.6000000000008,-2.274394989013672,-1.9311637878417969,-1.3184814453125,-1.3029365539550781,-0.5625038146972656,-0.11507606506347656
