index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15,temperature FH16,temperature FH17
134846,130.375,33.6000000000008,20.57976318359374,20.35686279296874,20.210042724609366,20.31798339843749,20.225118408203116,19.926534423828116,19.98772216796874,20.13463378906249,20.59453369140624,20.888692626953116,21.02818847656249,21.13152099609374,21.179281005859366,21.201741943359366,21.112447509765616,21.081014404296866,20.96098876953124,20.715291748046866
