index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s
134846,130.375,33.6000000000008,-1.1820497512817383,-1.2049579620361328,-1.4147968292236328,-1.5735187530517578,-1.7616548538208008,-1.766866683959961,-1.6886749267578125,-1.0569286346435547,-0.432098388671875,0.29170989990234375,0.5260677337646484,0.6563720703125
