index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15,temperature FH16,temperature FH17
134846,130.375,33.6000000000008,21.755025634765616,21.68059326171874,21.59074951171874,21.430196533203116,21.372091064453116,21.401693115234366,21.70024658203124,21.97752929687499,22.36760498046874,22.82817626953124,23.031697998046866,22.756429443359366,22.526815185546866,22.55522705078124,22.31334472656249,22.25633789062499,22.065633544921866,21.813436279296866
