index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s
134846,130.375,33.6000000000008,-1.9021530151367188,-2.055727005004883,-1.9733247756958008,-1.8782968521118164,-1.7599716186523438,-2.2833080291748047,-2.513904571533203,-2.7910995483398438,-3.0715065002441406,-3.972698211669922,-4.598318099975586,-5.610450744628906
