,Date,temperature,radiation,MSL,wind 10m[m/s],wind output[kW],wind output from power curve[kW],Tc(the PV cell temperature)[ÅãC],Ppv(the output of the PV array)[Wh]
0,2019-06-21 10:00:00,22.80333496093749,300.2700366973877,1006.7388916015624,0.5740274937679465,0.0,0.0,29.43888114371157,55.62622262197701
1,2019-06-21 11:00:00,22.99004150390624,437.03525352478033,1006.3264770507812,1.1335383218553257,0.0,0.0,32.703447338911985,80.73434336137373
2,2019-06-21 12:00:00,23.33257080078124,596.9895648956299,1006.3128051757812,1.4550410372450786,0.0,0.0,36.68197297069992,109.79343245640501
3,2019-06-21 13:00:00,23.64409423828124,715.7527236938478,1005.8659057617188,2.2068790100287434,0.0,0.0,39.53858053487079,129.73232461419607
4,2019-06-21 14:00:00,23.747213134765616,713.1810760498047,1005.2978515625,2.9825949732888026,0.0,0.0,39.22582340891711,126.44382118338538
5,2019-06-21 15:00:00,23.558065185546866,662.389274597168,1005.2420654296876,3.5444340989962457,0.0092585071921475,0.004847607677678056,37.292570373294154,112.77726720743311
6,2019-06-21 16:00:00,23.22276855468749,553.243745803833,1005.238525390625,2.9648721113880736,0.0,0.0,33.710177536654896,86.93658277928584
7,2019-06-21 17:00:00,22.93416381835937,333.5684442520142,1005.0193481445312,2.9875519511338946,0.0,0.0,28.027886116965476,42.858259216643546
8,2019-06-21 18:00:00,22.57854248046874,183.3532600402832,1004.8377075195312,2.248067025273754,0.0,0.0,23.343482352141166,6.514554285188013
9,2019-06-21 19:00:00,22.47096801757812,77.75,1004.9287719726562,1.7871863505457328,0.0,0.0,24.553259502098967,17.678567365749753
10,2019-06-21 20:00:00,22.164632568359366,6.0625,1005.2318115234376,1.4437016005913277,0.0,0.0,22.2984240028174,1.1424840348982668
11,2019-06-21 21:00:00,21.921102294921866,0.0,1005.3525390625,1.4147553645056687,0.0,0.0,21.921102294921866,0.0
12,2019-06-21 22:00:00,21.84172607421874,0.0,1005.62158203125,0.9581164287754094,0.0,0.0,21.84172607421874,0.0
13,2019-06-21 23:00:00,21.814412841796866,0.0,1005.7799682617188,0.9063492468828578,0.0,0.0,21.814412841796866,0.0
14,2019-06-22 00:00:00,21.82863403320312,0.0,1005.7562866210938,0.9487631396184855,0.0,0.0,21.828634033203116,0.0
15,2019-06-22 01:00:00,21.79784179687499,0.0,1005.4668579101562,1.0834044310141486,0.0,0.0,21.79784179687499,0.0
16,2019-06-22 02:00:00,21.755025634765616,0.0,1005.0695190429688,1.0326237719327982,0.0,0.0,21.755025634765616,0.0
17,2019-06-22 03:00:00,21.68059326171874,0.0,1004.5938720703124,1.0566909159185687,0.0,0.0,21.68059326171874,0.0
18,2019-06-22 04:00:00,21.59074951171874,0.0,1004.330078125,1.7338982137492152,0.0,0.0,21.59074951171874,0.0
19,2019-06-22 05:00:00,21.43019653320312,0.0,1004.2221069335938,1.9031034199423353,0.0,0.0,21.430196533203116,0.0
20,2019-06-22 06:00:00,21.37209106445312,21.625,1004.4546508789062,1.8694985980770344,0.0,0.0,21.84283069580397,4.024475118623064
21,2019-06-22 07:00:00,21.40169311523437,124.95279216766356,1004.7610473632812,1.5926248604594289,0.0,0.0,24.101434319103703,22.947377678296437
