index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,1.9596920013427734,1.6772747039794922,0.6639232635498047,-1.2612152099609375,-1.964437484741211,-2.2272396087646484,-2.1976823806762695,-2.1788406372070312,-1.3945293426513672,-0.19296741485595703,0.9102334976196289,0.7232418060302734
