index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,-1.2588825225830078,-1.706939697265625,-0.5169744491577148,-0.8743057250976562,-0.9939308166503906,-0.9487533569335938,-1.2197513580322266,-1.347712516784668,-1.2721099853515625,-1.3809261322021484,-1.7108821868896484,-1.4086275100708008,-1.1283235549926758,-0.46537017822265625,0.7828798294067383,1.288961410522461
