index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,1.4616241455078125,1.3857574462890625,1.0761423110961914,1.132502555847168,1.3410634994506836,1.273301124572754,0.9439764022827148,0.6101913452148438,-0.020662307739257812,-0.8732690811157227,-1.8685569763183594,-2.5552825927734375,-2.9569320678710938,-3.138819694519043,-2.796290397644043,-2.1264495849609375,-1.645554542541504,-1.315286636352539
