index,lons,lats,radiation FH0-1W/m2(avg),radiation FH1-2W/m2(avg),radiation FH2-3W/m2(avg),radiation FH3-4W/m2(avg),radiation FH4-5W/m2(avg),radiation FH5-6W/m2(avg),radiation FH6-7W/m2(avg),radiation FH7-8W/m2(avg),radiation FH8-9W/m2(avg),radiation FH9-10W/m2(avg),radiation FH10-11W/m2(avg),radiation FH11-12W/m2(avg),radiation FH12-13W/m2(avg),radiation FH13-14W/m2(avg),radiation FH14-15W/m2(avg)
134846,130.375,33.6000000000008,753.9765853881836,895.1929702758789,978.4639720916748,996.0331993103027,944.703182220459,832.5193519592285,668.8303108215332,466.51507663726807,247.9418679177761,61.25,0.0,0.0,0.0,0.0,0.0
