index,lons,lats,temperature FH40,temperature FH41,temperature FH42,temperature FH43,temperature FH44,temperature FH45,temperature FH46,temperature FH47,temperature FH48,temperature FH49,temperature FH50,temperature FH51
134846,130.375,33.6000000000008,16.560933837890616,16.899312744140616,17.301961669921866,17.520284423828116,17.29955078124999,16.777913818359366,16.318197021484366,16.19664550781249,15.859792480468741,15.287374267578116,14.961293945312491,14.971029052734366
