index,lons,lats,Vwind FH34m/s,Vwind FH35m/s,Vwind FH36m/s,Vwind FH37m/s,Vwind FH38m/s,Vwind FH39m/s
134846,130.375,33.6000000000008,-1.170236587524414,0.05191612243652344,0.750762939453125,1.4802160263061523,1.6667499542236328,1.690180778503418
