index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,15.110463867187491,15.982778320312491,16.54100585937499,16.205587158203116,16.115804443359366,16.09380126953124,16.050008544921866,16.035848388671866,15.827657470703116,15.446004638671866,14.891988525390616,14.549916992187491,14.041188964843741,13.370321044921866,13.048269042968741,13.012502441406241
