index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
134846,130.375,33.6000000000008,12.977895507812491,12.232076416015616,12.000356445312491,12.193563232421866,12.066243896484366,12.357595214843741,13.210103759765616,13.853078613281241,14.711263427734366,15.690358886718741,16.395528564453116,16.840780029296866,17.212117919921866,17.333333740234366,17.178792724609366,17.146322021484366,17.03441406249999,16.61961914062499
