index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
134846,130.375,33.6000000000008,15.774984130859366,14.958852539062491,14.451345214843741,14.049764404296866,13.740865478515616,13.487844238281241,13.292592773437491,13.142019042968741,13.073079833984366,12.969777832031241,13.364370117187491,13.988698730468741,15.209218749999991,16.428304443359366,17.107198486328116,17.37462402343749
