index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
134846,130.375,33.6000000000008,-1.0750999450683594,-1.1925067901611328,-0.9378871917724609,-1.2787857055664062,-1.6164608001708984,-1.5966567993164062,-1.7244186401367188,-1.213089942932129,-0.5229043960571289,-0.016010284423828125,0.5334148406982422,0.8066864013671875,1.2278480529785156,1.8201885223388672,1.8666458129882812,1.6576728820800781,1.5537691116333008,1.0000524520874023
