index,lons,lats,Uwind FH34m/s,Uwind FH35m/s,Uwind FH36m/s,Uwind FH37m/s,Uwind FH38m/s,Uwind FH39m/s
134846,130.375,33.6000000000008,0.8585166931152344,0.7823381423950195,-0.675175666809082,-0.36823177337646484,-0.6945924758911133,-0.3917379379272461
