index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
134846,130.375,33.6000000000008,-4.007274627685547,-4.340510368347168,-3.332146644592285,-2.7016448974609375,-1.8689517974853516,-1.4743061065673828,-0.8586111068725586,-0.2767629623413086,0.665675163269043,1.2277936935424805,1.1574325561523438,0.9101057052612305,0.6685266494750977,1.3960819244384766,1.4577064514160156,0.7553157806396484,1.7846670150756836,-0.36865997314453125
