index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
134846,130.375,33.6000000000008,0.8151931762695312,0.5418319702148438,1.7288713455200195,1.2986383438110352,1.0347118377685547,1.2130355834960938,0.809971809387207,-0.18890857696533203,0.16818523406982422,-0.2676963806152344,0.0123138427734375,-0.05549907684326172,-1.152151107788086,-0.736567497253418,0.0890035629272461,1.110137939453125,2.4611692428588867,2.519390106201172
