index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s
135328,130.4375,33.5500000000008,1.1877784729003906,1.1518287658691406,1.1639289855957031,1.248788833618164,1.2480354309082031,1.1708354949951172,0.8770065307617188,0.8788471221923828,0.8028717041015625,0.8587265014648438,0.8647727966308594,0.9380531311035156
