index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s
135328,130.4375,33.5500000000008,-1.8040790557861328,-1.7099838256835938,-1.5287189483642578,-1.5161209106445312,-1.3675479888916016,-1.3659791946411133,-0.7953557968139648,-0.31784534454345703,-0.33986377716064453,-0.05992889404296875,-0.18177223205566406,-0.6530475616455078
