index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
135328,130.4375,33.5500000000008,-1.5697393417358398,-1.3492565155029297,-1.232670783996582,-0.6276626586914062,-0.7245922088623047,-0.7769584655761719,-0.8557891845703125,-0.7797393798828125,-0.5574531555175781,-0.3587360382080078,-0.0111236572265625,0.12806129455566406,0.3210926055908203,0.21552276611328125,-0.050628662109375,-0.47141456604003906
