index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21
135328,130.4375,33.5500000000008,12.577749023437491,15.202871093749991,17.432454833984366,18.15361572265624,18.96794677734374,19.637777099609366
