index,lons,lats,radiation FH16-17W/m2(avg),radiation FH17-18W/m2(avg),radiation FH18-19W/m2(avg),radiation FH19-20W/m2(avg),radiation FH20-21W/m2(avg),radiation FH21-22W/m2(avg),radiation FH22-23W/m2(avg),radiation FH23-24W/m2(avg),radiation FH24-25W/m2(avg),radiation FH25-26W/m2(avg),radiation FH26-27W/m2(avg),radiation FH27-28W/m2(avg)
135328,130.4375,33.5500000000008,0.0,0.0,0.0,0.0,0.0,2.1875,85.38101011514664,273.93852615356445,484.746298789978,666.9161472320557,798.6936225891113,869.3262214660645
