index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,19.947042236328116,20.09276367187499,20.26860595703124,19.460714111328116,18.54027343749999,17.254293212890616,16.104818115234366,15.360006103515616,14.963521728515616,14.587667236328116,14.423726806640616,14.423940429687491
