index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
135328,130.4375,33.5500000000008,12.288991699218741,11.961843261718741,11.614675292968741,11.292165527343741,10.956411132812491,10.607839355468741,11.862813720703116,14.322530517578116,16.74175048828124,19.120687255859366,21.18633056640624,22.56810546874999,22.15324951171874,21.45372558593749,20.68602539062499,19.716085205078116,18.84959960937499,17.872762451171866
