index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s
135328,130.4375,33.5500000000008,-0.6196975708007812,-0.8166837692260742,-0.9679431915283203,-1.0472650527954102,-1.0404062271118164,-0.9643259048461914,-0.677729606628418,0.026929855346679688,0.3612375259399414,0.7536144256591797,0.9383153915405273,1.1042366027832031
