index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27
135328,130.4375,33.5500000000008,13.983327636718741,13.558797607421866,13.089315185546866,12.651723632812491,12.214010009765616,11.992543945312491,12.918782958984366,15.325917968749991,17.225667724609366,18.380697021484366,19.211751708984366,19.83617187499999
