index,lons,lats,Vwind FH40m/s,Vwind FH41m/s,Vwind FH42m/s,Vwind FH43m/s,Vwind FH44m/s,Vwind FH45m/s,Vwind FH46m/s,Vwind FH47m/s,Vwind FH48m/s,Vwind FH49m/s,Vwind FH50m/s,Vwind FH51m/s
134846,130.375,33.6000000000008,1.6754703521728516,1.6023736000061035,1.6288204193115234,1.672623634338379,1.6596708297729492,1.6401700973510742,1.4802846908569336,0.8155612945556641,-0.4533700942993164,-0.9625215530395508,-1.5196361541748047,-2.4683685302734375
