index,lons,lats,temperature FH34,temperature FH35,temperature FH36,temperature FH37,temperature FH38,temperature FH39
134846,130.375,33.6000000000008,20.993795166015616,20.117147216796866,20.38292480468749,19.88457275390624,19.393209228515616,18.973409423828116
