index,lons,lats,Uwind FH40m/s,Uwind FH41m/s,Uwind FH42m/s,Uwind FH43m/s,Uwind FH44m/s,Uwind FH45m/s,Uwind FH46m/s,Uwind FH47m/s,Uwind FH48m/s,Uwind FH49m/s,Uwind FH50m/s,Uwind FH51m/s
134846,130.375,33.6000000000008,-1.2343482971191406,-0.6455011367797852,-0.6305923461914062,-0.9493541717529297,-1.1550121307373047,-1.1585206985473633,-1.1555204391479492,-0.8300628662109375,-0.43999481201171875,-0.03245735168457031,0.046962738037109375,0.24880695343017578
