index,lons,lats,radiation FH16-17W/m2(avg),radiation FH17-18W/m2(avg),radiation FH18-19W/m2(avg),radiation FH19-20W/m2(avg),radiation FH20-21W/m2(avg),radiation FH21-22W/m2(avg),radiation FH22-23W/m2(avg),radiation FH23-24W/m2(avg),radiation FH24-25W/m2(avg),radiation FH25-26W/m2(avg),radiation FH26-27W/m2(avg),radiation FH27-28W/m2(avg),radiation FH28-29W/m2(avg),radiation FH29-30W/m2(avg),radiation FH30-31W/m2(avg),radiation FH31-32W/m2(avg),radiation FH32-33W/m2(avg),radiation FH33-34W/m2(avg)
134846,130.375,33.6000000000008,0.0,0.0,0.0,0.0,0.0,22.625,163.01977586746216,365.2722396850586,569.9041786193848,749.072135925293,886.5341720581055,967.6212692260742,987.0106430053711,939.3928833007812,826.2689514160156,664.4038696289062,470.912052154541,262.9186487197876
