index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
134846,130.375,33.6000000000008,-1.1371355056762695,-1.0826635360717773,-1.2127389907836914,-1.308974266052246,-1.5090045928955078,-1.4061851501464844,-1.2336387634277344,-0.8482418060302734,-0.1655592918395996,0.5824694633483887,1.671189785003662,2.4919004440307617,2.446483612060547,2.442540168762207,2.59896183013916,2.8125782012939453,2.688913345336914,2.469205856323242
