index,lons,lats,Uwind FH0m/s,Uwind FH1m/s,Uwind FH2m/s,Uwind FH3m/s,Uwind FH4m/s,Uwind FH5m/s,Uwind FH6m/s,Uwind FH7m/s,Uwind FH8m/s,Uwind FH9m/s,Uwind FH10m/s,Uwind FH11m/s,Uwind FH12m/s,Uwind FH13m/s,Uwind FH14m/s,Uwind FH15m/s
134846,130.375,33.6000000000008,4.523728370666504,4.706938743591309,5.051299095153809,4.9426774978637695,4.859158515930176,4.456722259521484,3.933791160583496,3.63535213470459,3.062000274658203,2.19281005859375,1.7130489349365234,1.2536067962646484,0.23354053497314453,0.15757083892822266,-0.033537864685058594,-0.8371257781982422
