index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s
135328,130.4375,33.5500000000008,-0.6807975769042969,-0.7346096038818359,-0.733062744140625,-0.8165454864501953,-0.6068248748779297,-0.11716747283935547,-0.1441020965576172,0.20879745483398438,0.5476570129394531,0.6031217575073242,0.6782236099243164,1.1527862548828125
