index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s,Uwind FH22m/s,Uwind FH23m/s,Uwind FH24m/s,Uwind FH25m/s,Uwind FH26m/s,Uwind FH27m/s,Uwind FH28m/s,Uwind FH29m/s,Uwind FH30m/s,Uwind FH31m/s,Uwind FH32m/s,Uwind FH33m/s
135328,130.4375,33.5500000000008,0.38303375244140625,0.7537727355957031,1.0405025482177734,1.2674674987792969,1.074650764465332,0.38453102111816406,-0.0705108642578125,-0.35312843322753906,-0.4865741729736328,-0.5684776306152344,-0.6193552017211914,-0.6170625686645508,-0.5359077453613281,-0.3443107604980469,-0.6045198440551758,-0.61138916015625,0.8011255264282227,0.7987146377563477
