index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s
135328,130.4375,33.5500000000008,0.6229000091552734,0.36444759368896484,0.17490100860595703,0.2558259963989258,0.3638629913330078,0.5057334899902344,0.3916292190551758,0.09571552276611328,-0.26215171813964844,-0.7408256530761719,-0.8852243423461914,-1.330103874206543
