index,lons,lats,radiation FH16-17W/m2(avg),radiation FH17-18W/m2(avg),radiation FH18-19W/m2(avg),radiation FH19-20W/m2(avg),radiation FH20-21W/m2(avg),radiation FH21-22W/m2(avg),radiation FH22-23W/m2(avg),radiation FH23-24W/m2(avg),radiation FH24-25W/m2(avg),radiation FH25-26W/m2(avg),radiation FH26-27W/m2(avg),radiation FH27-28W/m2(avg)
135328,130.4375,33.5500000000008,0.0,0.0,0.0,0.0,0.0,2.25,60.29993796348572,185.09396171569824,311.7137985229492,406.8013916015625,460.151798248291,503.90802001953125
