index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21,temperature FH22,temperature FH23,temperature FH24,temperature FH25,temperature FH26,temperature FH27,temperature FH28,temperature FH29,temperature FH30,temperature FH31,temperature FH32,temperature FH33
135328,130.4375,33.5500000000008,24.008870849609366,23.332113037109366,23.07359863281249,22.655721435546866,22.01585937499999,20.967305908203116,20.02617431640624,19.452596435546866,19.03978515624999,18.68089843749999,18.331075439453116,17.984945068359366,17.53539062499999,17.259786376953116,16.858663330078116,16.57341552734374,16.40526367187499,16.287557373046866
