index,lons,lats,temperature FH0,temperature FH1,temperature FH2,temperature FH3,temperature FH4,temperature FH5,temperature FH6,temperature FH7,temperature FH8,temperature FH9,temperature FH10,temperature FH11,temperature FH12,temperature FH13,temperature FH14,temperature FH15
135328,130.4375,33.5500000000008,18.34728027343749,19.438192138671866,19.905050048828116,20.218831787109366,20.560567626953116,20.634786376953116,19.454366455078116,18.730977783203116,18.154744873046866,18.24480224609374,17.938985595703116,18.20317626953124,18.330953369140616,18.371907958984366,18.339437255859366,18.24205566406249
