index,lons,lats,Vwind FH0m/s,Vwind FH1m/s,Vwind FH2m/s,Vwind FH3m/s,Vwind FH4m/s,Vwind FH5m/s,Vwind FH6m/s,Vwind FH7m/s,Vwind FH8m/s,Vwind FH9m/s,Vwind FH10m/s,Vwind FH11m/s,Vwind FH12m/s,Vwind FH13m/s,Vwind FH14m/s,Vwind FH15m/s
135328,130.4375,33.5500000000008,0.5061330795288086,0.7223901748657227,0.4535646438598633,0.6114664077758789,0.6035261154174805,0.29191112518310547,0.2154827117919922,0.23216819763183594,0.052532196044921875,0.19178009033203125,0.9150209426879883,1.1994261741638184,0.9533247947692871,0.9367027282714844,1.1261653900146484,0.9875192642211914
