index,lons,lats,temperature FH16,temperature FH17,temperature FH18,temperature FH19,temperature FH20,temperature FH21
135328,130.4375,33.5500000000008,16.564962158203116,17.20250488281249,17.63890624999999,18.370809326171866,19.12853027343749,19.237020263671866
