index,lons,lats,Uwind FH16m/s,Uwind FH17m/s,Uwind FH18m/s,Uwind FH19m/s,Uwind FH20m/s,Uwind FH21m/s
135328,130.4375,33.5500000000008,0.2074909210205078,0.1941814422607422,0.11863136291503906,-0.4515953063964844,-0.510009765625,-0.5889759063720703
