index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s
135328,130.4375,33.5500000000008,-0.3923463821411133,-0.8647651672363281,-1.100296974182129,-0.9567584991455078,-1.0766067504882812,-1.2487049102783203
