index,lons,lats,Vwind FH16m/s,Vwind FH17m/s,Vwind FH18m/s,Vwind FH19m/s,Vwind FH20m/s,Vwind FH21m/s,Vwind FH22m/s,Vwind FH23m/s,Vwind FH24m/s,Vwind FH25m/s,Vwind FH26m/s,Vwind FH27m/s,Vwind FH28m/s,Vwind FH29m/s,Vwind FH30m/s,Vwind FH31m/s,Vwind FH32m/s,Vwind FH33m/s
135328,130.4375,33.5500000000008,0.9803791046142578,0.9601039886474609,0.8485984802246094,0.7920303344726562,0.8592605590820312,0.9481611251831055,0.762965202331543,0.7821226119995117,0.5535202026367188,0.2796497344970703,-0.45409584045410156,-1.2460479736328125,-1.1929254531860352,-1.306412696838379,-1.3791465759277344,-1.0532379150390625,-1.4069366455078125,-1.4865245819091797
