index,lons,lats,radiation FH16-17W/m2(avg),radiation FH17-18W/m2(avg),radiation FH18-19W/m2(avg),radiation FH19-20W/m2(avg),radiation FH20-21W/m2(avg),radiation FH21-22W/m2(avg),radiation FH22-23W/m2(avg),radiation FH23-24W/m2(avg),radiation FH24-25W/m2(avg),radiation FH25-26W/m2(avg),radiation FH26-27W/m2(avg),radiation FH27-28W/m2(avg),radiation FH28-29W/m2(avg),radiation FH29-30W/m2(avg),radiation FH30-31W/m2(avg),radiation FH31-32W/m2(avg),radiation FH32-33W/m2(avg),radiation FH33-34W/m2(avg)
135328,130.4375,33.5500000000008,0.0,0.0,0.0,0.0,0.0,2.0,55.03283739089966,130.69817924499512,221.844557762146,349.25494861602783,405.12940788269043,455.331600189209,452.54988861083984,518.772050857544,455.985782623291,345.4731321334839,212.62205123901367,119.94631952047348
